,Unnamed: 0,Customer_id,Customer_age,Customer_sex,Customer_type,Customer_city,Visits,Device_used,Device_Platform,Existing_Customer,Product_id,product_visit,Days_in_cart,Viewd_in_cart,Price,Transcation_amount,discount_offered,Warranty,Warranty_period,Product_age,Support_type,Support_mode,Support_satisfaction,Revenue_Impact,Region,State,Zone,Product_comparison,Tech_score,Purchase_power,Thinking_score,service_category
772,772,773,19,Male,Young,Visakhapatnam,207,Laptop/PC,Linux,Yes,2,7,44,17,86114,69752,19,1,1,11,Technical_Queries,Remote_sharing,5,0,Metro,Andhra Pradesh,South,9,9,6,5,Gold2
773,773,774,25,Female,Young,Nashik,161,Mobile/Tablet,Android,No,2,7,40,16,86114,71474,17,1,0,12,Technical_Queries,Customer_support,5,0,Non Metro,Maharashtra,South,8,4,6,5,Gold1
774,774,775,39,Female,Middle,Bhubaneswar,59,Laptop/PC,Linux,Yes,4,6,35,10,33668,25924,23,1,12,0,Technical_Queries,Remote_sharing,4,0,Non Metro,Orissa,East,7,9,3,4,Silver2
775,775,776,28,Female,Young,Delhi,153,Laptop/PC,Linux,No,2,6,41,16,86114,69752,19,0,0,14,Parts_change,Service_center,4,1409,Metro,Delhi,North,7,9,6,5,Gold2
776,776,777,54,Male,Old,Madurai,149,Laptop/PC,Linux,No,5,5,24,7,78227,63363,19,1,11,1,Technical_Queries,Remote_sharing,5,0,Non Metro,Tamil Nadu,South,3,7,6,3,Gold2
777,777,778,56,Female,Old,Kolkata,137,Mobile/Tablet,Android,Yes,5,3,13,3,78227,64928,17,0,0,33,Parts_change,Service_center,4,539,Metro,West Bengal,East,2,2,6,3,Gold1
778,778,779,19,Female,Young,Salem,211,Laptop/PC,Windows,No,1,9,58,23,89528,85051,5,0,0,24,Product_upgrade,Customer_support,4,26858,Non Metro,Tamil Nadu,South,3,2,6,5,Gold1
779,779,780,34,Female,Young,Bhilai,155,Mobile/Tablet,iOS,Yes,3,9,55,22,47192,41528,12,1,11,1,Technical_Queries,Customer_support,4,0,Non Metro,Chattisgarh,East,6,3,9,5,Platinum1
780,780,781,24,Male,Young,Chennai,167,Laptop/PC,Linux,Yes,2,9,55,22,86114,75780,12,0,0,26,Parts_change,Service_center,4,971,Metro,Tamil Nadu,South,8,9,6,5,Gold2
781,781,782,36,Female,Middle,Salem,139,Laptop/PC,Windows,Yes,4,7,38,11,33668,27271,19,1,2,10,Technical_Queries,Customer_support,5,0,Non Metro,Tamil Nadu,South,3,2,3,5,Silver1
782,782,783,20,Male,Young,Thiruvananthapuram,196,Mobile/Tablet,Android,Yes,2,7,46,18,86114,75780,12,1,9,3,Technical_Queries,Remote_sharing,4,0,Non Metro,Kerela,South,5,3,6,5,Gold1
783,783,784,24,Male,Young,Warangal,196,Laptop/PC,Linux,Yes,1,7,25,10,89528,72517,19,1,10,2,Technical_Queries,Customer_support,4,0,Non Metro,Telangana,South,9,9,6,3,Gold2
784,784,785,40,Female,Middle,Mysore,176,Mobile/Tablet,Android,Yes,3,3,23,6,47192,36337,23,0,0,20,Product_upgrade,Customer_support,2,14157,Non Metro,Karnartaka,South,6,3,5,3,Silver1
785,785,786,39,Male,Middle,Delhi,120,Laptop/PC,Linux,No,3,7,35,10,47192,38225,19,1,7,5,Technical_Queries,Remote_sharing,5,0,Metro,Delhi,North,6,8,5,4,Silver2
786,786,787,27,Male,Young,Bhiwandi,178,Mobile/Tablet,Android,No,2,7,32,12,86114,81808,5,0,0,31,Product_upgrade,Customer_support,5,25834,Non Metro,Maharashtra,South,7,4,6,5,Gold1
787,787,788,59,Male,Old,Guwahati,135,Mobile/Tablet,Android,No,3,5,19,5,47192,36337,23,0,0,30,Parts_change,Service_center,5,611,Non Metro,Assam,East,1,2,5,3,Silver1
788,788,789,58,Female,Old,Jalandhar,137,Mobile/Tablet,iOS,No,3,6,7,2,47192,44832,5,1,0,12,Technical_Queries,Remote_sharing,4,0,Non Metro,Punjab,North,2,2,9,2,Platinum1
789,789,790,49,Female,Old,Nashik,100,Mobile/Tablet,Android,No,4,3,12,3,33668,27271,19,0,0,36,Product_upgrade,Customer_support,2,10100,Non Metro,Maharashtra,South,3,2,3,3,Silver1
790,790,791,51,Male,Old,Allahabad,116,Laptop/PC,Linux,No,3,5,11,3,47192,36337,23,0,0,34,Product_upgrade,Customer_support,5,14157,Non Metro,Uttar Pradesh,North,4,9,5,3,Silver2
791,791,792,18,Male,Young,Kollam,177,Mobile/Tablet,Android,Yes,1,5,57,22,89528,85051,5,1,9,3,Technical_Queries,Customer_support,4,0,Non Metro,Kerela,South,4,4,6,5,Gold1
792,792,793,44,Female,Middle,Pondicherry,77,Laptop/PC,Linux,Yes,2,8,36,10,86114,66307,23,0,0,16,Product_upgrade,Customer_support,4,25834,Non Metro,Tamil Nadu,South,4,9,6,4,Gold2
793,793,794,18,Female,Young,Hyderabad,210,Laptop/PC,Linux,Yes,3,4,51,20,47192,39169,17,1,9,3,Technical_Queries,Remote_sharing,5,0,Metro,Telangana,South,9,9,5,5,Silver2
794,794,795,19,Male,Young,Kollam,135,Mobile/Tablet,iOS,No,2,4,39,15,86114,66307,23,1,9,3,Technical_Queries,Remote_sharing,5,0,Non Metro,Kerela,South,3,2,10,5,Platinum1
795,795,796,30,Female,Young,Tiruppur,212,Mobile/Tablet,Android,Yes,1,9,40,16,89528,74308,17,1,10,2,Technical_Queries,Customer_support,5,0,Non Metro,Tamil Nadu,South,8,4,6,5,Gold1
796,796,797,60,Male,Old,Sangli,104,Mobile/Tablet,Android,No,3,3,10,3,47192,41528,12,1,8,4,Technical_Queries,Remote_sharing,5,0,Non Metro,Maharashtra,South,1,2,5,2,Silver1
797,797,798,24,Female,Young,Hubli–Dharwad,187,Laptop/PC,Linux,No,1,10,59,23,89528,72517,19,0,0,14,Parts_change,Service_center,4,2325,Non Metro,Karnartaka,South,6,8,6,5,Gold2
798,798,799,39,Female,Middle,Ajmer,110,Laptop/PC,Linux,No,2,3,21,6,86114,75780,12,0,0,35,Product_upgrade,Customer_support,3,25834,Non Metro,Rajasthan,West,4,9,6,3,Gold2
799,799,800,38,Female,Middle,Bangalore,156,Laptop/PC,Linux,No,2,7,10,3,86114,75780,12,0,0,22,Parts_change,Service_center,4,2242,Metro,Karnartaka,South,6,8,6,2,Gold2
800,800,801,24,Male,Young,Jodhpur,160,Laptop/PC,Linux,No,2,7,51,20,86114,66307,23,1,2,10,Parts_change,Service_center,4,1323,Non Metro,Rajasthan,West,9,9,6,5,Gold2
801,801,802,31,Male,Young,Allahabad,131,Mobile/Tablet,Android,Yes,0,7,28,11,56323,49564,12,0,0,38,Product_upgrade,Customer_support,2,16896,Non Metro,Uttar Pradesh,North,5,3,5,4,Silver1
802,802,803,60,Female,Old,Bhavnagar,147,Laptop/PC,Linux,Yes,4,1,8,2,33668,25924,23,0,0,25,Parts_change,Service_center,5,1268,Non Metro,Gujrat,West,2,7,3,2,Silver2
803,803,804,31,Female,Young,Guntur,142,Mobile/Tablet,Android,Yes,1,7,58,23,89528,68936,23,0,0,31,Product_upgrade,Customer_support,5,26858,Non Metro,Andhra Pradesh,South,5,3,6,5,Gold1
804,804,805,41,Male,Middle,Bhubaneswar,69,Laptop/PC,Windows,Yes,2,7,38,11,86114,75780,12,1,6,6,Technical_Queries,Customer_support,5,0,Non Metro,Orissa,East,5,3,6,5,Gold1
805,805,806,39,Female,Middle,Mathura,111,Mobile/Tablet,Android,No,4,6,23,6,33668,27944,17,0,0,35,Product_upgrade,Customer_support,5,10100,Non Metro,Uttar Pradesh,North,4,4,3,3,Silver1
806,806,807,44,Male,Middle,Tiruppur,114,Laptop/PC,Windows,Yes,4,4,23,6,33668,27271,19,0,0,25,Product_upgrade,Customer_support,4,10100,Non Metro,Tamil Nadu,South,6,3,3,3,Silver1
807,807,808,53,Male,Old,Ajmer,102,Mobile/Tablet,Android,Yes,5,6,3,0,78227,68839,12,1,9,3,Technical_Queries,Customer_support,5,0,Non Metro,Rajasthan,West,1,2,6,2,Gold1
808,808,809,26,Female,Young,Kota,152,Laptop/PC,Windows,No,2,9,60,24,86114,75780,12,0,0,23,Product_upgrade,Customer_support,3,25834,Non Metro,Rajasthan,West,4,4,6,5,Gold1
809,809,810,20,Male,Young,Tirupati,199,Laptop/PC,Windows,Yes,1,9,59,23,89528,74308,17,0,0,31,Parts_change,Service_center,5,1608,Non Metro,Andhra Pradesh,South,3,2,6,5,Gold1
810,810,811,19,Female,Young,Kannur,177,Laptop/PC,Windows,Yes,2,7,47,18,86114,69752,19,0,0,29,Product_upgrade,Customer_support,5,25834,Non Metro,Kerela,South,7,4,6,5,Gold1
811,811,812,21,Male,Young,Moradabad,194,Mobile/Tablet,iOS,No,2,7,43,17,86114,69752,19,1,3,9,Technical_Queries,Customer_support,4,0,Non Metro,Uttar Pradesh,North,6,3,10,5,Platinum1
812,812,813,33,Male,Young,Mangalore,187,Mobile/Tablet,iOS,No,2,7,60,24,86114,81808,5,0,0,15,Parts_change,Service_center,4,1799,Non Metro,Karnartaka,South,9,4,10,5,Platinum1
813,813,814,60,Female,Old,Durgapur,129,Laptop/PC,Windows,No,3,6,12,3,47192,44832,5,1,7,5,Technical_Queries,Remote_sharing,4,0,Non Metro,West Bengal,East,3,2,5,3,Silver1
814,814,815,49,Male,Old,Rajahmundry,122,Mobile/Tablet,iOS,No,4,3,22,6,33668,27271,19,0,0,37,Product_upgrade,Customer_support,2,10100,Non Metro,Andhra Pradesh,South,2,2,7,3,Gold1
815,815,816,20,Male,Young,Raipur,162,Laptop/PC,Windows,No,2,3,36,14,86114,69752,19,1,1,11,Technical_Queries,Remote_sharing,5,0,Non Metro,Chattisgarh,East,3,2,6,5,Gold1
816,816,817,59,Male,Old,Kurnool,125,Laptop/PC,Linux,Yes,3,6,18,5,47192,38225,19,0,0,38,Product_upgrade,Customer_support,3,14157,Non Metro,Andhra Pradesh,South,2,7,5,3,Silver2
817,817,818,31,Female,Young,Jamshedpur,136,Mobile/Tablet,iOS,No,3,4,46,18,47192,38225,19,1,0,12,Parts_change,Service_center,5,2425,Non Metro,Jharkhand,East,4,4,9,5,Platinum1
818,818,819,27,Male,Young,Salem,174,Mobile/Tablet,iOS,Yes,1,4,54,21,89528,68936,23,1,5,7,Parts_change,Service_center,4,1799,Non Metro,Tamil Nadu,South,5,3,10,5,Platinum1
819,819,820,60,Female,Old,Thrissur,118,Mobile/Tablet,iOS,No,3,3,14,4,47192,39169,17,1,11,1,Technical_Queries,Remote_sharing,5,0,Non Metro,Kerela,South,2,2,9,3,Platinum1
820,820,821,55,Female,Old,Ahmedabad,119,Mobile/Tablet,Android,Yes,4,5,16,4,33668,29627,12,1,11,1,Technical_Queries,Customer_support,4,0,Metro,Gujrat,West,4,4,3,3,Silver1
821,821,822,26,Female,Young,Bijapur,171,Laptop/PC,Linux,No,2,9,55,22,86114,75780,12,1,3,9,Parts_change,Service_center,4,1108,Non Metro,Karnartaka,South,9,9,6,5,Gold2
822,822,823,53,Male,Old,Kakinada,112,Laptop/PC,Linux,No,3,1,29,8,47192,39169,17,1,4,8,Technical_Queries,Remote_sharing,4,0,Non Metro,Andhra Pradesh,South,4,9,5,3,Silver2
823,823,824,40,Male,Middle,Asansol,151,Laptop/PC,Windows,No,3,8,30,9,47192,36337,23,1,6,6,Technical_Queries,Remote_sharing,4,0,Non Metro,West Bengal,East,7,4,5,3,Silver1
824,824,825,33,Female,Young,Ujjain,134,Laptop/PC,Windows,No,0,4,55,22,56323,53506,5,1,7,5,Technical_Queries,Customer_support,4,0,Non Metro,Punjab,North,3,2,5,5,Silver1
825,825,826,29,Male,Young,Kannur,143,Mobile/Tablet,iOS,Yes,1,4,39,15,89528,72517,19,0,0,34,Parts_change,Service_center,4,851,Non Metro,Kerela,South,4,4,10,5,Platinum1
826,826,827,56,Male,Old,Asansol,135,Mobile/Tablet,iOS,Yes,3,5,9,2,47192,36337,23,0,0,27,Parts_change,Service_center,5,2223,Non Metro,West Bengal,East,4,4,9,2,Platinum1
827,827,828,19,Male,Young,Kanpur,191,Laptop/PC,Linux,No,1,5,55,22,89528,74308,17,1,9,3,Technical_Queries,Customer_support,4,0,Non Metro,Uttar Pradesh,North,4,9,6,5,Gold2
828,828,829,49,Male,Old,Aurangabad,140,Mobile/Tablet,iOS,No,4,6,20,6,33668,27944,17,0,0,17,Parts_change,Service_center,4,2419,Non Metro,Uttar Pradesh,North,4,4,7,3,Gold1
829,829,830,33,Female,Young,Varanasi,166,Mobile/Tablet,Android,Yes,0,6,45,18,56323,46748,17,0,0,21,Product_upgrade,Customer_support,3,16896,Non Metro,Uttar Pradesh,North,5,3,5,5,Silver1
830,830,831,48,Male,Old,Allahabad,150,Laptop/PC,Linux,Yes,5,5,5,1,78227,63363,19,1,1,11,Technical_Queries,Remote_sharing,4,0,Non Metro,Uttar Pradesh,North,3,7,6,2,Gold2
831,831,832,46,Female,Old,Ujjain,122,Mobile/Tablet,iOS,No,4,6,23,6,33668,29627,12,1,9,3,Technical_Queries,Customer_support,5,0,Non Metro,Punjab,North,3,2,7,3,Gold1
832,832,833,18,Male,Young,Mathura,183,Mobile/Tablet,Android,No,1,6,42,16,89528,85051,5,0,0,26,Parts_change,Service_center,5,763,Non Metro,Uttar Pradesh,North,8,4,6,5,Gold1
833,833,834,34,Male,Young,Jalandhar,130,Laptop/PC,Windows,Yes,1,6,35,14,89528,72517,19,1,8,4,Technical_Queries,Customer_support,5,0,Non Metro,Punjab,North,3,2,6,5,Gold1
834,834,835,59,Female,Old,Guntur,127,Laptop/PC,Windows,Yes,3,5,20,6,47192,39169,17,0,0,21,Parts_change,Service_center,4,1817,Non Metro,Andhra Pradesh,South,2,2,5,3,Silver1
835,835,836,32,Female,Young,Mumbai,159,Mobile/Tablet,Android,No,1,10,41,16,89528,85051,5,1,7,5,Technical_Queries,Customer_support,5,0,Metro,Maharashtra,South,4,4,6,5,Gold1
836,836,837,32,Female,Young,Noida,193,Mobile/Tablet,Android,No,3,10,43,17,47192,39169,17,1,3,9,Technical_Queries,Customer_support,4,0,Non Metro,Uttar Pradesh,North,9,4,5,5,Silver1
837,837,838,49,Male,Old,Ludhiana,143,Laptop/PC,Linux,No,5,1,6,1,78227,60234,23,1,7,5,Technical_Queries,Customer_support,5,0,Non Metro,Punjab,North,2,7,6,2,Gold2
838,838,839,60,Male,Old,Mangalore,122,Mobile/Tablet,iOS,Yes,5,6,24,7,78227,74315,5,1,7,5,Technical_Queries,Remote_sharing,4,0,Non Metro,Karnartaka,South,3,2,10,3,Platinum1
839,839,840,21,Female,Young,Rajkot,130,Mobile/Tablet,Android,No,3,6,49,19,47192,41528,12,0,0,32,Product_upgrade,Customer_support,4,14157,Non Metro,Gujrat,West,4,4,5,5,Silver1
840,840,841,32,Male,Young,Rajahmundry,142,Mobile/Tablet,Android,No,0,6,28,11,56323,53506,5,1,12,0,Technical_Queries,Remote_sharing,5,0,Non Metro,Andhra Pradesh,South,4,4,5,4,Silver1
841,841,842,42,Male,Middle,Pondicherry,118,Laptop/PC,Linux,Yes,4,6,31,9,33668,27944,17,0,0,21,Parts_change,Service_center,5,1788,Non Metro,Tamil Nadu,South,6,8,3,4,Silver2
842,842,843,44,Male,Middle,Tirunelveli,88,Mobile/Tablet,iOS,Yes,2,8,32,9,86114,69752,19,1,4,8,Technical_Queries,Remote_sharing,5,0,Non Metro,Tamil Nadu,South,5,3,10,4,Platinum1
843,843,844,60,Male,Old,Goa,130,Mobile/Tablet,iOS,Yes,4,5,4,1,33668,27271,19,1,3,9,Parts_change,Service_center,4,2369,Non Metro,Goa,South,1,2,7,2,Gold1
844,844,845,19,Female,Young,Varanasi,205,Laptop/PC,Windows,Yes,3,10,50,20,47192,38225,19,1,0,12,Parts_change,Service_center,4,1227,Non Metro,Uttar Pradesh,North,3,2,5,5,Silver1
845,845,846,58,Female,Old,Vijayawada,145,Laptop/PC,Windows,No,4,3,10,3,33668,31984,5,0,0,17,Parts_change,Service_center,4,1354,Non Metro,Andhra Pradesh,South,2,2,3,2,Silver1
846,846,847,20,Male,Young,Ujjain,138,Mobile/Tablet,Android,Yes,0,3,53,21,56323,46748,17,1,3,9,Technical_Queries,Customer_support,5,0,Non Metro,Punjab,North,5,3,5,5,Silver1
847,847,848,25,Male,Young,Ahmedabad,173,Mobile/Tablet,Android,Yes,0,3,29,11,56323,53506,5,1,3,9,Parts_change,Service_center,5,646,Metro,Gujrat,West,4,4,5,4,Silver1
848,848,849,58,Male,Old,Varanasi,144,Laptop/PC,Windows,No,3,6,19,5,47192,36337,23,0,0,27,Product_upgrade,Customer_support,3,14157,Non Metro,Uttar Pradesh,North,3,2,5,3,Silver1
849,849,850,30,Male,Young,Vijayawada,145,Laptop/PC,Windows,No,1,6,33,13,89528,72517,19,1,4,8,Technical_Queries,Customer_support,5,0,Non Metro,Andhra Pradesh,South,3,2,6,5,Gold1
850,850,851,58,Male,Old,Bhavnagar,104,Laptop/PC,Linux,No,4,5,12,3,33668,27944,17,1,2,10,Parts_change,Service_center,4,1705,Non Metro,Gujrat,West,3,7,3,3,Silver2
851,851,852,42,Female,Middle,Jamshedpur,111,Mobile/Tablet,Android,Yes,4,4,17,5,33668,25924,23,0,0,34,Product_upgrade,Customer_support,4,10100,Non Metro,Jharkhand,East,5,3,3,3,Silver1
852,852,853,40,Female,Middle,Bhopal,70,Laptop/PC,Windows,No,4,7,36,10,33668,31984,5,1,8,4,Technical_Queries,Remote_sharing,4,0,Non Metro,Madhya Pradesh,West,4,4,3,4,Silver1
853,853,854,56,Female,Old,Bhopal,112,Mobile/Tablet,Android,Yes,3,1,24,7,47192,44832,5,0,0,21,Product_upgrade,Customer_support,3,14157,Non Metro,Madhya Pradesh,West,3,2,5,3,Silver1
854,854,855,53,Male,Old,Chandigarh,108,Laptop/PC,Linux,No,5,1,11,3,78227,68839,12,1,10,2,Technical_Queries,Remote_sharing,4,0,Non Metro,Punjab,North,2,7,6,3,Gold2
855,855,856,56,Female,Old,Bhubaneswar,130,Mobile/Tablet,Android,Yes,5,5,14,4,78227,60234,23,1,11,1,Technical_Queries,Remote_sharing,5,0,Non Metro,Orissa,East,2,2,6,3,Gold1
856,856,857,58,Female,Old,Jamnagar,127,Laptop/PC,Linux,Yes,3,3,20,6,47192,38225,19,1,4,8,Technical_Queries,Customer_support,5,0,Non Metro,Gujrat,West,1,7,5,3,Silver2
857,857,858,48,Female,Old,Kozhikode,142,Laptop/PC,Windows,No,3,1,26,7,47192,39169,17,1,10,2,Technical_Queries,Remote_sharing,5,0,Non Metro,Kerela,South,4,4,5,3,Silver1
858,858,859,55,Male,Old,Bhilai,130,Mobile/Tablet,iOS,No,5,3,8,2,78227,64928,17,1,3,9,Technical_Queries,Customer_support,4,0,Non Metro,Chattisgarh,East,3,2,10,2,Platinum1
859,859,860,31,Male,Young,Gwalior,191,Laptop/PC,Linux,No,0,3,38,15,56323,46748,17,0,0,17,Parts_change,Service_center,5,715,Non Metro,Madhya Pradesh,West,9,9,5,5,Silver2
860,860,861,42,Female,Middle,Visakhapatnam,136,Mobile/Tablet,Android,No,4,7,30,9,33668,29627,12,1,1,11,Parts_change,Service_center,5,847,Metro,Andhra Pradesh,South,5,3,3,3,Silver1
861,861,862,29,Male,Young,Gurgaon,220,Laptop/PC,Linux,No,2,7,58,23,86114,81808,5,0,0,38,Product_upgrade,Customer_support,2,25834,Non Metro,Haryana,North,6,8,6,5,Gold2
862,862,863,26,Male,Young,Gurgaon,150,Mobile/Tablet,Android,Yes,0,7,54,21,56323,49564,12,0,0,35,Parts_change,Service_center,4,1681,Non Metro,Haryana,North,7,4,5,5,Silver1
863,863,864,42,Female,Middle,Kakinada,142,Laptop/PC,Windows,No,4,7,17,5,33668,25924,23,0,0,37,Product_upgrade,Customer_support,5,10100,Non Metro,Andhra Pradesh,South,4,4,3,3,Silver1
864,864,865,41,Male,Middle,Guntur,127,Mobile/Tablet,Android,Yes,4,8,38,11,33668,25924,23,0,0,36,Product_upgrade,Customer_support,2,10100,Non Metro,Andhra Pradesh,South,3,2,3,5,Silver1
865,865,866,60,Male,Old,Faridabad,149,Mobile/Tablet,Android,Yes,5,6,3,0,78227,60234,23,1,1,11,Technical_Queries,Customer_support,4,0,Non Metro,Haryana,North,4,4,6,2,Gold1
866,866,867,47,Female,Old,Palakkad,117,Mobile/Tablet,iOS,Yes,4,1,1,0,33668,27271,19,1,11,1,Technical_Queries,Customer_support,4,0,Non Metro,Kerela,South,1,2,7,2,Gold1
867,867,868,27,Male,Young,Hubli–Dharwad,173,Laptop/PC,Windows,Yes,2,1,31,12,86114,66307,23,1,10,2,Technical_Queries,Customer_support,5,0,Non Metro,Karnartaka,South,7,4,6,5,Gold1
868,868,869,22,Female,Young,Ujjain,193,Mobile/Tablet,Android,No,1,9,50,20,89528,85051,5,0,0,35,Product_upgrade,Customer_support,4,26858,Non Metro,Punjab,North,4,4,6,5,Gold1
869,869,870,26,Male,Young,Lucknow,205,Mobile/Tablet,iOS,Yes,2,9,29,11,86114,75780,12,1,6,6,Technical_Queries,Customer_support,4,0,Non Metro,Uttar Pradesh,North,6,3,10,4,Platinum1
870,870,871,34,Male,Young,Raipur,176,Mobile/Tablet,Android,No,0,9,26,10,56323,43368,23,0,0,24,Product_upgrade,Customer_support,3,16896,Non Metro,Chattisgarh,East,4,4,5,3,Silver1
871,871,872,52,Female,Old,Patna,111,Laptop/PC,Windows,No,4,5,7,2,33668,27271,19,1,9,3,Technical_Queries,Remote_sharing,4,0,Non Metro,Bihar,East,4,4,3,2,Silver1
872,872,873,18,Female,Young,Raipur,214,Mobile/Tablet,Android,No,0,9,55,22,56323,49564,12,1,2,10,Technical_Queries,Customer_support,5,0,Non Metro,Chattisgarh,East,9,4,5,5,Silver1
873,873,874,22,Male,Young,Jaipur,138,Mobile/Tablet,Android,No,1,9,43,17,89528,68936,23,1,10,2,Technical_Queries,Customer_support,5,0,Non Metro,Rajasthan,West,9,4,6,5,Gold1
874,874,875,42,Female,Middle,Vijayawada,126,Laptop/PC,Windows,Yes,4,3,34,10,33668,31984,5,1,3,9,Parts_change,Service_center,4,1027,Non Metro,Andhra Pradesh,South,6,3,3,4,Silver1
875,875,876,19,Female,Young,Srinagar,153,Mobile/Tablet,iOS,Yes,2,9,51,20,86114,71474,17,0,0,22,Product_upgrade,Customer_support,4,25834,Non Metro,Jammu and Kashmir,North,8,4,10,5,Platinum1
876,876,877,36,Female,Middle,Kollam,89,Mobile/Tablet,iOS,No,4,6,26,7,33668,25924,23,1,4,8,Parts_change,Service_center,5,1917,Non Metro,Kerela,South,6,3,7,3,Gold1
877,877,878,55,Female,Old,Moradabad,111,Mobile/Tablet,iOS,No,4,3,12,3,33668,25924,23,1,9,3,Technical_Queries,Customer_support,5,0,Non Metro,Uttar Pradesh,North,4,4,7,3,Gold1
878,878,879,49,Male,Old,Jaipur,146,Mobile/Tablet,iOS,Yes,5,1,12,3,78227,60234,23,1,6,6,Technical_Queries,Remote_sharing,4,0,Non Metro,Rajasthan,West,2,2,10,3,Platinum1
879,879,880,19,Female,Young,BokaroSteelCity,156,Laptop/PC,Windows,Yes,1,4,41,16,89528,68936,23,1,9,3,Technical_Queries,Remote_sharing,5,0,Non Metro,Jharkhand,East,3,2,6,5,Gold1
880,880,881,46,Female,Old,Jamnagar,115,Laptop/PC,Linux,No,3,1,7,2,47192,44832,5,0,0,18,Product_upgrade,Customer_support,5,14157,Non Metro,Gujrat,West,3,7,5,2,Silver2
881,881,882,49,Male,Old,Tiruppur,125,Laptop/PC,Windows,No,4,3,26,7,33668,27271,19,1,10,2,Technical_Queries,Remote_sharing,5,0,Non Metro,Tamil Nadu,South,2,2,3,3,Silver1
882,882,883,52,Female,Old,Tiruvannamalai,110,Laptop/PC,Linux,No,5,3,3,0,78227,74315,5,0,0,35,Parts_change,Service_center,4,1284,Non Metro,Andhra Pradesh,South,3,7,6,2,Gold2
883,883,884,51,Male,Old,Malappuram,124,Laptop/PC,Linux,No,5,6,7,2,78227,63363,19,1,11,1,Technical_Queries,Remote_sharing,5,0,Non Metro,Kerela,South,1,7,6,2,Gold2
884,884,885,31,Female,Young,Nagpur,156,Mobile/Tablet,iOS,No,0,6,55,22,56323,53506,5,1,1,11,Parts_change,Service_center,5,1937,Non Metro,Maharashtra,South,3,2,9,5,Platinum1
885,885,886,51,Female,Old,Kollam,114,Mobile/Tablet,iOS,Yes,3,1,12,3,47192,36337,23,1,2,10,Parts_change,Service_center,4,1662,Non Metro,Kerela,South,2,2,9,3,Platinum1
886,886,887,33,Female,Young,Jodhpur,177,Mobile/Tablet,Android,Yes,3,4,43,17,47192,44832,5,1,2,10,Parts_change,Service_center,5,1838,Non Metro,Rajasthan,West,6,3,5,5,Silver1
887,887,888,23,Female,Young,Thiruvananthapuram,189,Laptop/PC,Windows,No,1,9,44,17,89528,74308,17,1,1,11,Parts_change,Service_center,5,975,Non Metro,Kerela,South,4,4,6,5,Gold1
888,888,889,25,Male,Young,Ranchi,198,Laptop/PC,Linux,Yes,2,9,31,12,86114,66307,23,0,0,24,Product_upgrade,Customer_support,4,25834,Non Metro,Jharkhand,East,3,7,6,5,Gold2
889,889,890,37,Male,Middle,Srinagar,179,Laptop/PC,Linux,Yes,2,6,12,3,86114,81808,5,1,2,10,Parts_change,Service_center,5,601,Non Metro,Jammu and Kashmir,North,5,8,6,3,Gold2
890,890,891,30,Female,Young,Raipur,219,Mobile/Tablet,iOS,Yes,2,9,59,23,86114,75780,12,1,3,9,Technical_Queries,Customer_support,5,0,Non Metro,Chattisgarh,East,5,3,10,5,Platinum1
891,891,892,43,Male,Middle,Belgaum,180,Mobile/Tablet,iOS,No,4,6,28,8,33668,25924,23,1,7,5,Technical_Queries,Customer_support,4,0,Non Metro,Karnartaka,South,4,4,7,3,Gold1
892,892,893,31,Male,Young,Jaipur,177,Laptop/PC,Windows,No,2,6,37,14,86114,81808,5,0,0,24,Parts_change,Service_center,5,2102,Non Metro,Rajasthan,West,9,4,6,5,Gold1
893,893,894,60,Male,Old,Siliguri,127,Mobile/Tablet,Android,No,3,1,21,6,47192,44832,5,1,12,0,Technical_Queries,Remote_sharing,5,0,Non Metro,Assam,East,2,2,5,3,Silver1
894,894,895,37,Male,Middle,Surat,139,Laptop/PC,Windows,No,2,4,35,10,86114,81808,5,1,11,1,Technical_Queries,Remote_sharing,4,0,Metro,Gujrat,West,6,3,6,4,Gold1
895,895,896,39,Male,Middle,Mathura,62,Mobile/Tablet,iOS,Yes,3,6,26,7,47192,41528,12,1,3,9,Parts_change,Service_center,4,755,Non Metro,Uttar Pradesh,North,6,3,9,3,Platinum1
896,896,897,29,Male,Young,Kollam,179,Mobile/Tablet,Android,No,2,6,29,11,86114,71474,17,0,0,28,Parts_change,Service_center,5,2128,Non Metro,Kerela,South,7,4,6,4,Gold1
897,897,898,29,Female,Young,Firozabad,180,Laptop/PC,Windows,No,0,7,58,23,56323,53506,5,0,0,31,Parts_change,Service_center,5,536,Non Metro,Uttar Pradesh,North,8,4,5,5,Silver1
898,898,899,46,Male,Old,Goa,147,Laptop/PC,Windows,Yes,3,5,4,1,47192,44832,5,0,0,24,Product_upgrade,Customer_support,3,14157,Non Metro,Goa,South,3,2,5,2,Silver1
899,899,900,54,Female,Old,Kolhapur,142,Mobile/Tablet,iOS,Yes,5,5,11,3,78227,74315,5,0,0,17,Parts_change,Service_center,5,986,Non Metro,Maharashtra,South,2,2,10,3,Platinum1
900,900,901,36,Female,Middle,Agra,75,Mobile/Tablet,iOS,No,2,3,40,12,86114,69752,19,1,7,5,Technical_Queries,Customer_support,4,0,Non Metro,Uttar Pradesh,North,3,2,10,5,Platinum1
